Bobby_Jenks	CWS	Relief_Pitcher	75	270	25.96
Boone_Logan	CWS	Relief_Pitcher	77	200	22.55
Sean_Tracey	CWS	Relief_Pitcher	75	210	26.29
Nick_Masset	CWS	Relief_Pitcher	76	190	24.79
Jose_Molina	ANA	Catcher	74	220	31.74
Jeff_Mathis	ANA	Catcher	72	180	23.92
Mike_Napoli	ANA	Catcher	72	205	25.33
Casey_Kotchman	ANA	First_Baseman	75	210	24.02
Kendry_Morales	ANA	First_Baseman	73	220	23.7
Shea_Hillenbrand	ANA	First_Baseman	73	211	31.59
Robb_Quinlan	ANA	First_Baseman	73	200	29.95
Howie_Kendrick	ANA	First_Baseman	70	180	23.64
Orlando_Cabrera	ANA	Shortstop	70	190	32.33
Erick_Aybar	ANA	Shortstop	70	170	23.13
Dallas_McPherson	ANA	Third_Baseman	76	230	26.6
Maicer_Izturis	ANA	Third_Baseman	68	155	26.46
Reggie_Willits	ANA	Outfielder	71	185	25.75
Tommy_Murphy	ANA	Outfielder	72	185	27.51
Terry_Evans	ANA	Outfielder	75	200	25.11
Gary_Matthews_Jr.	ANA	Outfielder	75	225	32.51
Garret_Anderson	ANA	Outfielder	75	225	34.67
Vladimir_Guerrero	ANA	Outfielder	75	220	31.06
Chone_Figgins	ANA	Outfielder	68	160	29.1
Juan_Rivera	ANA	Outfielder	74	205	28.66
John_Lackey	ANA	Starting_Pitcher	78	235	28.35
Bartolo_Colon	ANA	Starting_Pitcher	71	250	33.77
Kelvim_Escobar	ANA	Starting_Pitcher	73	210	30.89
Dustin_Moseley	ANA	Starting_Pitcher	76	190	37.74
Ervin_Santana	ANA	Starting_Pitcher	74	160	24.14
Joe_Saunders	ANA	Starting_Pitcher	74	200	25.71
Jered_Weaver	ANA	Starting_Pitcher	79	205	24.41
Chris_Resop	ANA	Relief_Pitcher	75	222	24.32
Phil_Seibel	ANA	Relief_Pitcher	73	195	28.09
Justin_Speier	ANA	Relief_Pitcher	76	205	33.31
Darren_Oliver	ANA	Relief_Pitcher	74	220	36.4
Hector_Carrasco	ANA	Relief_Pitcher	74	220	37.36
Scot_Shields	ANA	Relief_Pitcher	73	170	31.61
Francisco_Rodriguez	ANA	Relief_Pitcher	72	185	25.14
Greg_Jones	ANA	Relief_Pitcher	74	195	30.29
Doug_Mirabelli	BOS	Catcher	73	220	36.37
Jason_Varitek	BOS	Catcher	74	230	34.89
George_Kottaras	BOS	Catcher	72	180	23.79
Kevin_Youkilis	BOS	First_Baseman	73	220	27.96
Dustin_Pedroia	BOS	Second_Baseman	69	180	23.54
Alex_Cora	BOS	Shortstop	72	180	31.37
Julio_Lugo	BOS	Shortstop	73	170	31.29
Mike_Lowell	BOS	Third_Baseman	75	210	33.01
Wily_Mo_Pe?a	BOS	Outfielder	75	215	25.1
J.D._Drew	BOS	Outfielder	73	200	31.28
Manny_Ramirez	BOS	Outfielder	72	213	34.75
Brandon_Moss	BOS	Outfielder	72	180	23.46
David_Murphy	BOS	Outfielder	76	192	25.37
Eric_Hinske	BOS	Outfielder	74	235	29.57
Coco_Crisp	BOS	Outfielder	72	185	27.33
David_Ortiz	BOS	Designated_Hitter	76	230	31.28
Curt_Schilling	BOS	Starting_Pitcher	77	235	40.29
Tim_Wakefield	BOS	Starting_Pitcher	74	210	40.58
Josh_Beckett	BOS	Starting_Pitcher	77	222	26.79
Matt_Clement	BOS	Starting_Pitcher	75	210	32.55
Jonathan_Papelbon	BOS	Starting_Pitcher	76	230	26.27
Kyle_Snyder	BOS	Starting_Pitcher	80	220	29.47
Devern_Hansack	BOS	Starting_Pitcher	74	180	29.07
Jon_Lester	BOS	Starting_Pitcher	74	190	23.15
Kason_Gabbard	BOS	Starting_Pitcher	75	200	24.9
Craig_Hansen	BOS	Relief_Pitcher	78	210	23.29
Hideki_Okajima	BOS	Relief_Pitcher	73	194	31.18
Craig_Breslow	BOS	Relief_Pitcher	73	180	26.56
Manny_Delcarmen	BOS	Relief_Pitcher	74	190	25.03
Brendan_Donnelly	BOS	Relief_Pitcher	75	240	35.66
Javier_Lopez	BOS	Relief_Pitcher	76	200	29.64
J.C._Romero	BOS	Relief_Pitcher	71	198	30.74
Joel_Pineiro	BOS	Relief_Pitcher	73	200	28.43
Julian_Tavarez	BOS	Relief_Pitcher	74	195	33.77
Mike_Timlin	BOS	Relief_Pitcher	76	210	40.97
Nick_DeBarr	BOS	Relief_Pitcher	76	220	23.52
Victor_Martinez	CLE	Catcher	74	190	28.19
Kelly_Shoppach	CLE	Catcher	73	210	26.84
Ryan_Garko	CLE	First_Baseman	74	225	26.16
Joe_Inglett	CLE	Second_Baseman	70	180	28.67
Josh_Barfield	CLE	Second_Baseman	72	185	24.2
Hector_Luna	CLE	Second_Baseman	73	170	27.08
Jhonny_Peralta	CLE	Shortstop	73	185	24.76
Andy_Marte	CLE	Third_Baseman	73	185	23.36
Ben_Francisco	CLE	Outfielder	73	180	25.35
Shin-Soo_Choo	CLE	Outfielder	71	178	24.63
Franklin_Gutierrez	CLE	Outfielder	74	175	24.02
Grady_Sizemore	CLE	Outfielder	74	200	24.58
Jason_Michaels	CLE	Outfielder	72	204	30.82
Trot_Nixon	CLE	Outfielder	74	211	32.89
David_Dellucci	CLE	Outfielder	71	190	33.33
Casey_Blake	CLE	Outfielder	74	210	33.52
Travis_Hafner	CLE	Designated_Hitter	75	240	29.74
Paul_Byrd	CLE	Starting_Pitcher	73	190	36.24
Cliff_Lee	CLE	Starting_Pitcher	75	190	28.5
Jake_Westbrook	CLE	Starting_Pitcher	75	185	29.42
C.C._Sabathia	CLE	Starting_Pitcher	79	290	26.61
Jeremy_Sowers	CLE	Starting_Pitcher	73	175	23.79
Rafael_Perez	CLE	Relief_Pitcher	75	185	24.96
Brian_Slocum	CLE	Relief_Pitcher	76	200	25.93
Edward_Mujica	CLE	Relief_Pitcher	74	220	22.81
Fernando_Cabrera	CLE	Relief_Pitcher	76	170	25.29
Tom_Mastny	CLE	Relief_Pitcher	78	220	26.07
Juan_Lara	CLE	Relief_Pitcher	74	190	26.09
Fausto_Carmona	CLE	Relief_Pitcher	76	220	23.23
Aaron_Fultz	CLE	Relief_Pitcher	72	205	33.49
Rafael_Betancourt	CLE	Relief_Pitcher	74	200	31.84
Roberto_Hernandez	CLE	Relief_Pitcher	76	250	42.3
Joe_Borowski	CLE	Relief_Pitcher	74	225	35.82
Matt_Miller	CLE	Relief_Pitcher	75	215	35.27
Jason_Davis	CLE	Relief_Pitcher	78	210	26.81
Mike_Piazza	OAK	Catcher	75	215	38.49
Jason_Kendall	OAK	Catcher	72	195	32.68
Adam_Melhuse	OAK	Catcher	74	200	34.93
Nick_Swisher	OAK	First_Baseman	72	194	26.26
Dan_Johnson	OAK	First_Baseman	74	220	27.56
Donald_Murphy	OAK	Second_Baseman	70	180	23.98
Mark_Ellis	OAK	Second_Baseman	71	180	29.73
Marco_Scutaro	OAK	Shortstop	70	170	31.33
Bobby_Crosby	OAK	Shortstop	75	195	27.13
Mark_Kiger	OAK	Shortstop	71	180	26.75
Antonio_Perez	OAK	Third_Baseman	71	170	27.09
Eric_Chavez	OAK	Third_Baseman	73	206	29.23
Milton_Bradley	OAK	Outfielder	72	205	28.88
Shannon_Stewart	OAK	Outfielder	71	200	33.01
Bobby_Kielty	OAK	Outfielder	73	225	30.57
Mark_Kotsay	OAK	Outfielder	72	201	31.24
Ryan_Goleski	OAK	Outfielder	75	225	24.95
Jeremy_Brown	OAK	Designated_Hitter	70	226	27.35
Jason_Windsor	OAK	Starting_Pitcher	74	233	24.62
David_Shafer	OAK	Starting_Pitcher	74	180	24.98
Joe_Blanton	OAK	Starting_Pitcher	75	225	26.22
Brad_Halsey	OAK	Starting_Pitcher	73	180	26.04
Dan_Haren	OAK	Starting_Pitcher	77	220	26.45
Rich_Harden	OAK	Starting_Pitcher	73	180	25.25
Joe_Kennedy	OAK	Starting_Pitcher	76	237	27.77
Esteban_Loaiza	OAK	Starting_Pitcher	75	215	35.16
Alan_Embree	OAK	Relief_Pitcher	74	190	37.1
Jay_Witasick	OAK	Relief_Pitcher	76	235	34.51
Justin_Duchscherer	OAK	Relief_Pitcher	75	190	29.28
Kiko_Calero	OAK	Relief_Pitcher	73	180	32.14
Chad_Gaudin	OAK	Relief_Pitcher	71	165	23.94
Lenny_DiNardo	OAK	Relief_Pitcher	76	195	27.45
Scott_Dunn	OAK	Relief_Pitcher	75	200	28.77
Huston_Street	OAK	Relief_Pitcher	72	190	23.58
Ron_Flores	OAK	Relief_Pitcher	71	190	27.56
Jay_Marshall	OAK	Relief_Pitcher	77	185	24.01
Marcus_McBeth	OAK	Relief_Pitcher	73	185	26.52
Jorge_Posada	NYY	Catcher	74	205	35.54
Wil_Nieves	NYY	Catcher	71	190	29.43
Andy_Phillips	NYY	First_Baseman	72	205	29.9
Doug_Mientkiewicz	NYY	First_Baseman	74	206	32.7
Josh_Phelps	NYY	First_Baseman	75	220	28.8
Miguel_Cairo	NYY	Second_Baseman	73	208	32.82
Robinson_Cano	NYY	Second_Baseman	72	170	24.36
Derek_Jeter	NYY	Shortstop	75	195	32.68
Alex_Rodriguez	NYY	Third_Baseman	75	210	31.59
Johnny_Damon	NYY	Outfielder	74	190	33.32
Bobby_Abreu	NYY	Outfielder	72	211	32.97
Hideki_Matsui	NYY	Outfielder	74	230	32.72
Melky_Cabrera	NYY	Outfielder	71	170	22.55
Kevin_Thompson	NYY	Outfielder	70	185	27.45
Jason_Giambi	NYY	Designated_Hitter	75	230	36.14
Mike_Mussina	NYY	Starting_Pitcher	74	185	38.23
Carl_Pavano	NYY	Starting_Pitcher	77	241	31.14
Andy_Pettitte	NYY	Starting_Pitcher	77	225	34.71
Darrell_Rasner	NYY	Starting_Pitcher	75	210	26.13
Jeff_Karstens	NYY	Starting_Pitcher	75	175	24.43
Humberto_Sanchez	NYY	Starting_Pitcher	78	230	23.76
Chien-Ming_Wang	NYY	Starting_Pitcher	75	200	26.92
Sean_Henn	NYY	Relief_Pitcher	76	215	25.85
Scott_Proctor	NYY	Relief_Pitcher	73	198	30.16
Brian_Bruney	NYY	Relief_Pitcher	75	226	25.03
Chris_Britton	NYY	Relief_Pitcher	75	278	24.21
T.J._Beam	NYY	Relief_Pitcher	79	215	26.51
Jose_Veras	NYY	Relief_Pitcher	77	230	26.36
Kyle_Farnsworth	NYY	Relief_Pitcher	76	240	30.88
Luis_Vizcaino	NYY	Relief_Pitcher	71	184	32.57
Mike_Myers	NYY	Relief_Pitcher	75	219	37.68
Mariano_Rivera	NYY	Relief_Pitcher	74	170	37.25
Ivan_Rodriguez	DET	Catcher	69	218	35.25
Vance_Wilson	DET	Catcher	71	190	33.95
Sean_Casey	DET	First_Baseman	76	225	32.66
Chris_Shelton	DET	First_Baseman	72	220	26.68
Omar_Infante	DET	Second_Baseman	72	176	25.18
Placido_Polanco	DET	Second_Baseman	70	190	31.39
Neifi_Perez	DET	Second_Baseman	72	197	33.74
Carlos_Guillen	DET	Shortstop	73	204	31.42
Ramon_Santiago	DET	Shortstop	71	167	27.5
Tony_Giarratano	DET	Shortstop	72	180	24.25
Brandon_Inge	DET	Third_Baseman	71	195	29.78
Craig_Monroe	DET	Outfielder	73	220	30
Magglio_Ordo?ez	DET	Outfielder	72	215	33.09
Curtis_Granderson	DET	Outfielder	73	185	25.96
Brent_Clevlen	DET	Outfielder	74	190	23.34
Marcus_Thames	DET	Outfielder	74	205	29.98
Gary_Sheffield	DET	Outfielder	72	205	38.28
Mike_Rabelo	DET	Designated_Hitter	73	200	27.12
Zach_Miner	DET	Starting_Pitcher	75	200	24.97
Jeremy_Bonderman	DET	Starting_Pitcher	74	210	24.34
Nate_Robertson	DET	Starting_Pitcher	74	215	29.49
Justin_Verlander	DET	Starting_Pitcher	77	200	24.02
Virgil_Vasquez	DET	Starting_Pitcher	75	205	24.73
Kenny_Rogers	DET	Starting_Pitcher	73	211	42.3
Mike_Maroth	DET	Starting_Pitcher	72	190	29.54
Fernando_Rodney	DET	Relief_Pitcher	71	208	29.95
Chad_Durbin	DET	Relief_Pitcher	74	200	29.24
Jason_Grilli	DET	Relief_Pitcher	77	210	30.3
Jose_Mesa	DET	Relief_Pitcher	75	232	40.77
Todd_Jones	DET	Relief_Pitcher	75	230	38.85
Joel_Zumaya	DET	Relief_Pitcher	75	210	22.31
Jordan_Tata	DET	Relief_Pitcher	78	220	25.44
Andrew_Miller	DET	Relief_Pitcher	78	210	21.78
Yorman_Bazardo	DET	Relief_Pitcher	74	202	22.64
Wilfredo_Ledezma	DET	Relief_Pitcher	76	212	26.11
Roman_Colon	DET	Relief_Pitcher	78	225	27.55
Edward_Campusano	DET	Relief_Pitcher	76	170	24.63
Rene_Rivera	SEA	Catcher	70	190	23.58
Kenji_Johjima	SEA	Catcher	72	200	30.73
Richie_Sexson	SEA	First_Baseman	80	237	32.17
Ben_Broussard	SEA	First_Baseman	74	220	30.43
Jose_Lopez	SEA	Second_Baseman	74	170	23.27
Jose_Vidro	SEA	Second_Baseman	71	193	32.51
Yuniesky_Betancourt	SEA	Shortstop	70	190	25.08
Oswaldo_Navarro	SEA	Shortstop	72	150	22.41
Adrian_Beltre	SEA	Third_Baseman	71	220	27.9
Raul_Ibanez	SEA	Outfielder	74	200	34.74
Jose_Guillen	SEA	Outfielder	71	190	30.79
Jeremy_Reed	SEA	Outfielder	72	185	25.71
Willie_Bloomquist	SEA	Outfielder	71	185	29.26
Adam_Jones	SEA	Outfielder	74	200	21.58
Ichiro_Suzuki	SEA	Outfielder	69	172	33.36
Mike_Morse	SEA	Outfielder	76	220	24.94
Felix_Hernandez	SEA	Starting_Pitcher	75	225	20.9
Ryan_Feierabend	SEA	Starting_Pitcher	75	190	21.52
Sean_White	SEA	Starting_Pitcher	76	195	25.85
Horacio_Ramirez	SEA	Starting_Pitcher	73	219	27.27
Cha_Baek	SEA	Starting_Pitcher	76	190	26.75
Miguel_Batista	SEA	Starting_Pitcher	73	197	36.03
Jeff_Weaver	SEA	Starting_Pitcher	77	200	30.52
Jarrod_Washburn	SEA	Starting_Pitcher	73	195	32.55
George_Sherrill	SEA	Relief_Pitcher	72	210	29.86
Julio_Mateo	SEA	Relief_Pitcher	72	177	29.58
J.J._Putz	SEA	Relief_Pitcher	77	220	30.02
Chris_Reitsma	SEA	Relief_Pitcher	77	235	29.16
Cesar_Jimenez	SEA	Relief_Pitcher	71	180	22.3
Eric_O'Flaherty	SEA	Relief_Pitcher	74	195	22.06
Jon_Huber	SEA	Relief_Pitcher	74	195	25.65
Jake_Woods	SEA	Relief_Pitcher	73	190	25.49
Sean_Green	SEA	Relief_Pitcher	78	230	27.86
Mark_Lowe	SEA	Relief_Pitcher	75	190	23.73
Josh_Paul	TB	Catcher	73	200	31.78
Dioner_Navarro	TB	Catcher	70	190	23.06
Shawn_Riggans	TB	Catcher	74	190	26.6
Ty_Wigginton	TB	First_Baseman	72	200	29.39
Brendan_Harris	TB	Second_Baseman	73	200	26.51
Jorge_Cantu	TB	Second_Baseman	73	184	25.08
Ben_Zobrist	TB	Shortstop	75	200	25.76
B.J._Upton	TB	Third_Baseman	75	180	22.52
Carl_Crawford	TB	Outfielder	74	219	25.57
Rocco_Baldelli	TB	Outfielder	76	187	25.43
Greg_Norton	TB	Outfielder	73	200	34.65
Elijah_Dukes	TB	Outfielder	74	220	22.68
Delmon_Young	TB	Outfielder	75	205	21.46
Jonny_Gomes	TB	Designated_Hitter	73	205	26.27
Edwin_Jackson	TB	Starting_Pitcher	75	190	23.47
Scott_Kazmir	TB	Starting_Pitcher	72	170	23.1
Casey_Fossum	TB	Starting_Pitcher	73	160	29.14
Jae_Seo	TB	Starting_Pitcher	73	215	29.77
J.P._Howell	TB	Starting_Pitcher	72	175	23.85
Tim_Corcoran	TB	Starting_Pitcher	74	205	28.88
Jason_Hammel	TB	Starting_Pitcher	78	200	24.49
James_Shields	TB	Starting_Pitcher	76	214	25.19
Brian_Stokes	TB	Starting_Pitcher	73	200	27.48
Juan_Salas	TB	Relief_Pitcher	74	190	28.31
Jeff_Ridgway	TB	Relief_Pitcher	75	180	26.54
Ruddy_Lugo	TB	Relief_Pitcher	70	205	26.77
Jae-Kuk_Ryu	TB	Relief_Pitcher	75	220	23.75
Chad_Orvella	TB	Relief_Pitcher	71	190	26.41
Dan_Miceli	TB	Relief_Pitcher	72	215	36.47
Seth_McClung	TB	Relief_Pitcher	78	235	26.06
Jon_Switzer	TB	Relief_Pitcher	75	191	27.55
Shawn_Camp	TB	Relief_Pitcher	73	200	31.28
Scott_Dohmann	TB	Relief_Pitcher	73	181	29.04
Jason_LaRue	KC	Catcher	71	200	32.95
John_Buck	KC	Catcher	75	210	26.65
Ryan_Shealy	KC	First_Baseman	77	240	27.5
Ross_Gload	KC	First_Baseman	72	185	30.9
Esteban_German	KC	Second_Baseman	69	165	29.09
Mark_Grudzielanek	KC	Second_Baseman	73	190	36.67
Angel_Sanchez	KC	Second_Baseman	74	185	23.44
Angel_Berroa	KC	Shortstop	72	175	29.09
Andres_Blanco	KC	Shortstop	70	155	22.89
Mark_Teahen	KC	Third_Baseman	75	210	25.48
Joey_Gathright	KC	Outfielder	70	170	25.84
David_DeJesus	KC	Outfielder	72	175	27.2
Shane_Costa	KC	Outfielder	72	220	25.22
Mitch_Maier	KC	Outfielder	74	210	24.67
Reggie_Sanders	KC	Outfielder	73	205	39.25
Emil_Brown	KC	Outfielder	74	200	32.17
Mike_Sweeney	KC	Designated_Hitter	75	225	33.61
John_Bale	KC	Starting_Pitcher	76	205	32.77
Luke_Hudson	KC	Starting_Pitcher	75	195	29.83
Scott_Elarton	KC	Starting_Pitcher	80	240	31.02
Odalis_Perez	KC	Starting_Pitcher	72	150	29.73
Gil_Meche	KC	Starting_Pitcher	75	200	28.48
Neal_Musser	KC	Starting_Pitcher	73	215	26.51
Brian_Bannister	KC	Starting_Pitcher	74	202	26
Zack_Greinke	KC	Starting_Pitcher	74	200	23.36
Jorge_De_La_Rosa	KC	Starting_Pitcher	73	190	25.9
Todd_Wellemeyer	KC	Relief_Pitcher	75	205	28.5
Jimmy_Gobble	KC	Relief_Pitcher	75	190	25.62
Joel_Peralta	KC	Relief_Pitcher	71	160	30.94
Ryan_Braun	KC	Relief_Pitcher	73	215	26.59
Joakim_Soria	KC	Relief_Pitcher	75	185	22.78
Ken_Ray	KC	Relief_Pitcher	74	200	32.26
David_Riske	KC	Relief_Pitcher	74	190	30.35
Octavio_Dotel	KC	Relief_Pitcher	72	210	33.26
Joe_Nelson	KC	Relief_Pitcher	74	185	32.35
Gerald_Laird	TEX	Catcher	74	220	27.3
Miguel_Ojeda	TEX	Catcher	74	190	32.08
Guillermo_Quiroz	TEX	Catcher	73	202	25.25
Chris_Stewart	TEX	Catcher	76	205	25.03
Mark_Teixeira	TEX	First_Baseman	75	220	26.89
Ian_Kinsler	TEX	Second_Baseman	72	175	24.69
Joaquin_Arias	TEX	Shortstop	73	160	22.44
Michael_Young	TEX	Shortstop	73	190	30.36
Hank_Blalock	TEX	Third_Baseman	73	200	26.27
Marlon_Byrd	TEX	Outfielder	72	229	29.5
Brad_Wilkerson	TEX	Outfielder	72	206	29.75
Sammy_Sosa	TEX	Outfielder	72	220	38.3
Kenny_Lofton	TEX	Outfielder	72	180	39.75
Frank_Catalanotto	TEX	Outfielder	71	195	32.84
Nelson_Cruz	TEX	Outfielder	75	175	26.66
Jason_Botts	TEX	Designated_Hitter	77	250	26.6
Robinson_Tejeda	TEX	Starting_Pitcher	75	188	24.94
John_Rheinecker	TEX	Starting_Pitcher	74	230	27.76
Edinson_Volquez	TEX	Starting_Pitcher	73	190	23.66
A.J._Murray	TEX	Starting_Pitcher	75	200	24.96
Brandon_McCarthy	TEX	Starting_Pitcher	79	190	23.65
Vicente_Padilla	TEX	Starting_Pitcher	74	219	29.42
Kevin_Millwood	TEX	Starting_Pitcher	76	235	32.18
John_Koronka	TEX	Starting_Pitcher	73	180	26.66
Frank_Francisco	TEX	Relief_Pitcher	74	180	27.47
Francisco_Cruceta	TEX	Relief_Pitcher	74	180	25.66
Akinori_Otsuka	TEX	Relief_Pitcher	72	200	35.13
Eric_Gagne	TEX	Relief_Pitcher	74	234	31.15
Ron_Mahay	TEX	Relief_Pitcher	74	185	35.67
Joaquin_Benoit	TEX	Relief_Pitcher	75	220	29.6
Rick_Bauer	TEX	Relief_Pitcher	78	223	30.14
Josh_Rupe	TEX	Relief_Pitcher	74	200	24.53
Wes_Littleton	TEX	Relief_Pitcher	74	210	24.49
C.J._Wilson	TEX	Relief_Pitcher	74	200	26.28
Scott_Feldman	TEX	Relief_Pitcher	77	210	24.06
Gregg_Zaun	TOR	Catcher	70	190	35.88
Jason_Phillips	TOR	Catcher	73	177	30.42
Lyle_Overbay	TOR	First_Baseman	74	227	30.09
Russ_Adams	TOR	Second_Baseman	73	180	26.5
Aaron_Hill	TOR	Second_Baseman	71	195	24.94
Jason_Smith	TOR	Second_Baseman	75	199	29.6
John_McDonald	TOR	Shortstop	71	175	32.43
Royce_Clayton	TOR	Shortstop	72	185	37.16
Troy_Glaus	TOR	Third_Baseman	77	240	30.57
John_Hattig	TOR	Third_Baseman	74	210	27.01
Reed_Johnson	TOR	Outfielder	70	180	30.23
Alex_Rios	TOR	Outfielder	77	194	26.03
Vernon_Wells	TOR	Outfielder	73	225	28.23
Frank_Thomas	TOR	Designated_Hitter	77	275	38.76
Adam_Lind	TOR	Designated_Hitter	74	195	23.62
Shaun_Marcum	TOR	Starting_Pitcher	72	180	25.21
Casey_Janssen	TOR	Starting_Pitcher	76	205	25.45
Gustavo_Chacin	TOR	Starting_Pitcher	71	193	26.24
A.J._Burnett	TOR	Starting_Pitcher	76	230	30.15
Roy_Halladay	TOR	Starting_Pitcher	78	230	29.8
John_Thomson	TOR	Starting_Pitcher	75	220	33.41
Tomo_Ohka	TOR	Starting_Pitcher	73	200	30.95
B.J._Ryan	TOR	Relief_Pitcher	78	249	31.17
Scott_Downs	TOR	Relief_Pitcher	74	190	30.95
Brian_Tallet	TOR	Relief_Pitcher	79	208	29.44
Matt_Roney	TOR	Relief_Pitcher	75	245	27.14
Tracy_Thorpe	TOR	Relief_Pitcher	76	250	26.21
Jean_Machi	TOR	Relief_Pitcher	72	160	24.08
Brandon_League	TOR	Relief_Pitcher	75	192	23.96
Dustin_McGowan	TOR	Relief_Pitcher	75	220	24.94
Jason_Frasor	TOR	Relief_Pitcher	70	170	29.56
Francisco_Rosario	TOR	Relief_Pitcher	72	197	26.42
Davis_Romero	TOR	Relief_Pitcher	70	155	23.92
Jeremy_Accardo	TOR	Relief_Pitcher	74	190	25.23
Mike_Redmond	MIN	Catcher	71	200	35.82
Joe_Mauer	MIN	Catcher	76	220	23.87
Chris_Heintz	MIN	Catcher	73	210	32.57
Justin_Morneau	MIN	First_Baseman	76	228	25.79
Luis_Castillo	MIN	Second_Baseman	71	190	31.47
Alexi_Casilla	MIN	Second_Baseman	69	160	22.61
Alejandro_Machado	MIN	Second_Baseman	72	184	24.85
Jason_Bartlett	MIN	Shortstop	72	180	27.33
Luis_Rodriguez	MIN	Third_Baseman	69	180	26.67
Jeff_Cirillo	MIN	Third_Baseman	73	200	37.43
Nick_Punto	MIN	Third_Baseman	69	176	29.31
Jason_Tyner	MIN	Outfielder	73	160	29.85
Michael_Cuddyer	MIN	Outfielder	74	222	27.93
Torii_Hunter	MIN	Outfielder	74	211	31.62
Lew_Ford	MIN	Outfielder	72	195	30.55
Jason_Kubel	MIN	Outfielder	71	200	24.77
Josh_Rabe	MIN	Designated_Hitter	74	210	28.38
Rondell_White	MIN	Designated_Hitter	73	225	35.02
Ramon_Ortiz	MIN	Starting_Pitcher	72	175	33.77
Johan_Santana	MIN	Starting_Pitcher	72	206	27.97
Carlos_Silva	MIN	Starting_Pitcher	76	240	27.85
Matt_Garza	MIN	Starting_Pitcher	76	185	23.26
Boof_Bonser	MIN	Starting_Pitcher	76	260	25.38
Francisco_Liriano	MIN	Starting_Pitcher	74	185	23.35
